station_token,horizon_d,event_era,is_weekend,missing_count,q_1d_bin,q_mean_7d_bin,q_std_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,logq_1d_bin,dlogq_1d_bin,abs_dlogq_mean7_bin,flashiness_7d_bin,q_missing_30d_bin,month_bin,dayofyear_bin,slice_lowflow,target_rapid_surge_next,row_id
7b281033e46b,3,1,0,0,9,9,8,9,8,9,8,9,3,5,5,1,11,10,0,0,1862105285129183
406ae854b991,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,0,0,1,1,1868923152076553
b64df5bf243d,3,1,0,0,1,1,1,0,0,2,0,1,6,1,1,1,7,7,1,0,1877486000059583
4e9a08ea6a04,7,0,0,0,3,2,3,3,4,1,3,3,1,8,6,1,0,0,1,0,1877743597980796
89606b98d91b,7,0,0,0,10,10,10,10,9,10,9,10,2,4,4,1,6,6,0,0,1887640266163980
df7628a2379b,7,0,0,0,3,2,2,1,2,1,2,3,11,9,9,1,11,10,0,0,1889958777116632
ecaee3d1008f,7,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,11,1,0,1906331638401101
5a95829744b6,3,1,0,0,5,5,6,6,7,5,6,5,2,11,10,1,0,0,1,0,1906793157205981
609de232a4d4,3,1,0,0,5,5,5,5,4,6,4,5,8,9,9,1,3,3,1,0,1912603492683960
95b9d4fe1271,3,2,0,0,2,2,2,1,1,3,1,2,8,3,3,1,6,6,1,0,1938687526648065
88c5daebbe7a,7,1,0,0,6,5,5,5,4,5,5,6,11,11,11,1,3,3,0,0,1950052419424930
fd98e5d506f4,3,2,1,0,4,4,4,3,4,2,3,4,1,10,10,1,1,1,1,0,1970792219835221
5a95829744b6,7,2,1,0,6,6,7,7,7,7,7,6,1,8,8,1,5,5,0,0,1972143921448896
5f8b91f5d962,3,2,1,0,9,9,8,8,9,8,8,9,7,4,4,1,0,0,0,0,1976980135469027
ec691497ec28,7,2,0,0,8,8,7,8,7,9,8,8,7,2,2,1,6,6,0,0,1987118757890771
ec691497ec28,7,1,0,0,8,8,6,8,7,8,7,8,4,3,3,1,11,10,0,0,1987530849565768
de2e1a39a06a,7,1,1,0,7,7,6,7,7,6,7,7,10,4,4,1,9,9,0,0,1994461840699727
ef34da8c2c0d,3,0,0,0,5,5,6,5,6,3,5,5,1,11,11,1,3,3,0,0,2006245182573486
e0b4f7b875db,3,0,0,0,1,0,1,2,4,1,4,1,6,1,1,1,9,9,0,1,2010362395812395
de2e1a39a06a,7,1,0,0,8,9,10,9,10,8,10,8,2,6,7,1,11,11,0,1,2010864187056613
7b281033e46b,7,2,0,0,9,9,9,9,8,9,8,9,2,5,6,1,9,9,0,1,2022185138738815
ecaee3d1008f,3,2,1,0,1,0,1,0,0,1,0,1,6,1,1,1,9,9,1,0,2026314215244281
caf2a2a8004c,3,1,0,0,11,11,10,11,10,11,11,11,7,4,4,1,6,6,0,0,2057533613142265
fd98e5d506f4,3,2,0,0,5,5,5,5,6,3,5,5,11,8,9,1,4,3,0,0,2080084061283882
7b281033e46b,7,0,1,0,9,9,9,8,8,9,8,9,9,6,6,1,2,2,1,0,2080635439485555
7b281033e46b,3,2,0,0,9,10,9,10,8,10,9,9,1,6,6,1,3,3,0,0,2089085221851135
117bd0e19e2a,3,2,0,0,6,5,5,5,5,5,5,6,10,10,10,1,11,11,0,0,2091887546281563
bed96b6743fa,3,1,0,0,3,2,2,2,2,4,1,3,7,3,3,1,4,4,0,0,2093233570942800
748d7819e37e,7,1,0,0,2,1,1,1,1,2,1,2,6,2,2,1,11,10,0,1,2094936349846346
ef34da8c2c0d,7,2,0,0,5,4,6,4,5,2,4,5,11,11,11,1,8,8,0,0,2102400095769884
406ae854b991,3,1,1,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,2110173660091184
7d9cf5e9ab13,7,1,0,0,7,6,6,6,5,7,6,7,10,7,7,1,7,7,0,0,2129725758988274
95b9d4fe1271,3,1,0,0,2,1,1,1,1,3,1,2,6,2,2,1,7,7,1,0,2133337854712480
44451e6362f6,7,2,0,0,5,3,4,3,4,3,3,5,11,9,9,1,3,3,1,0,2136050092546913
54bdd761dc96,3,1,0,0,5,6,9,8,9,6,8,5,9,10,11,1,9,9,0,0,2139500517998064
ef34da8c2c0d,3,1,1,0,3,5,7,4,6,3,5,3,0,11,11,1,6,5,0,0,2163459819157762
b64df5bf243d,3,1,0,0,1,1,1,1,1,2,1,1,7,1,1,1,0,0,0,0,2165567181019451
44c3d411b9d0,7,2,0,0,2,2,2,2,2,4,2,2,3,3,3,1,7,7,0,0,2168242753763290
7b281033e46b,3,0,1,0,8,8,9,8,9,9,9,8,3,5,5,1,1,0,1,0,2172504909032539
e0b4f7b875db,3,0,0,0,1,0,1,2,5,1,4,1,6,1,1,1,9,9,0,1,2184490592025712
d2a09753fb88,3,0,0,0,5,5,6,6,7,1,6,5,0,11,11,1,6,6,0,0,2191205343727975
1ef64aab5c17,3,0,1,0,10,10,8,10,8,10,10,10,3,2,2,1,1,1,0,0,2201454081812698
5a95829744b6,3,2,1,0,6,6,7,7,7,6,6,6,1,9,8,1,6,6,0,0,2205261975210952
748d7819e37e,7,1,0,0,2,2,2,3,6,3,6,2,8,4,4,1,0,0,0,1,2207133106850046
72e6d542f7e1,7,1,0,0,11,11,11,11,11,11,11,11,9,5,5,1,1,1,0,0,2226812364323863
bed96b6743fa,3,2,1,0,2,1,2,1,1,3,1,2,6,2,2,1,4,4,0,0,2239638158208619
95b9d4fe1271,7,2,0,0,3,2,2,2,1,4,2,3,7,1,1,1,0,0,0,0,2240724483131989
bed96b6743fa,7,1,1,0,2,2,2,2,2,4,2,2,2,4,4,1,3,3,0,1,2244776753636673
748d7819e37e,3,1,1,0,2,2,2,2,4,4,3,2,4,3,3,1,2,2,0,0,2248701392526911
117bd0e19e2a,7,0,0,0,3,3,5,4,4,3,5,3,0,11,11,1,0,0,1,0,2249881409754063
de2e1a39a06a,3,0,0,0,9,9,10,10,11,7,10,9,1,6,6,1,11,10,0,0,2257230355342015
1404ea258012,3,1,1,0,10,10,11,10,11,10,10,10,0,7,7,1,9,9,1,1,2257975286735490
1ef64aab5c17,7,0,0,0,10,10,9,10,8,10,10,10,9,3,3,1,11,10,0,0,2259571871788943
44451e6362f6,3,1,1,0,5,5,6,5,5,3,4,5,11,10,10,1,8,8,0,0,2283416013645227
44451e6362f6,3,1,0,0,5,4,6,5,5,3,4,5,11,11,11,1,5,5,0,0,2284667274098633
6d697f14bc8e,3,0,0,0,10,10,10,9,10,8,9,10,8,4,4,1,2,2,0,0,2304569755857236
44451e6362f6,3,0,1,0,1,3,5,5,5,1,4,1,6,9,10,1,0,0,0,0,2306226432966519
748d7819e37e,3,0,0,0,2,2,2,2,2,4,2,2,6,5,5,1,1,1,0,0,2306490544007473
4e9a08ea6a04,7,1,0,0,5,4,4,3,3,5,3,5,10,9,9,1,5,5,0,0,2322935947136146
44c3d411b9d0,3,2,0,0,1,1,1,0,0,2,0,1,6,1,1,1,2,2,1,0,2323888682128976
ef34da8c2c0d,3,0,1,0,6,5,7,5,6,3,5,6,3,11,11,1,2,2,0,0,2325339526643171
043b694d9c5e,3,1,0,0,3,3,3,3,2,5,2,3,1,8,8,1,3,2,0,0,2332333325330511
fd98e5d506f4,7,0,0,0,2,2,4,3,4,3,4,2,3,10,11,1,6,6,1,1,2352455634424108
d2a09753fb88,3,1,0,0,4,3,5,3,5,1,5,4,11,11,11,1,0,0,1,0,2361016673822391
88c5daebbe7a,7,0,0,0,6,5,4,6,5,6,6,6,4,7,7,1,9,9,0,0,2361720708387475
5f8b91f5d962,3,2,0,0,9,9,6,9,8,9,8,9,7,2,2,1,11,11,0,0,2383269015796562
1ef64aab5c17,7,0,0,0,10,10,9,10,8,10,10,10,10,3,3,1,0,0,0,0,2395697106158487
043b694d9c5e,3,0,0,0,4,3,3,3,2,5,2,4,11,8,8,1,9,9,0,0,2411049929493469
df7628a2379b,7,0,0,0,4,2,4,2,3,1,2,4,11,8,6,1,6,6,0,0,2413174905746200
117bd0e19e2a,3,0,1,0,3,4,5,5,6,4,6,3,0,8,8,1,8,8,0,0,2415453430448757
54bdd761dc96,7,1,0,0,7,7,9,7,8,6,7,7,8,7,7,1,11,10,0,0,2421487463403027
1404ea258012,7,1,0,0,11,11,11,11,11,11,11,11,2,7,7,1,3,3,0,0,2425963725542096
7d9cf5e9ab13,7,1,0,0,1,5,7,6,6,1,6,1,4,11,11,1,0,0,0,0,2429026411263109
b64df5bf243d,3,1,0,0,1,1,1,1,0,2,0,1,7,1,1,1,6,6,0,0,2432981841071270
95b9d4fe1271,3,0,0,0,2,2,2,2,1,4,1,2,3,2,2,1,4,4,0,0,2435279726483234
de2e1a39a06a,3,1,0,0,8,9,10,8,10,7,10,8,2,7,7,1,11,11,0,0,2437437119919127
5a95829744b6,3,0,0,0,7,7,7,7,7,7,7,7,2,6,6,1,3,3,0,0,2439363276357427
95b9d4fe1271,7,0,0,0,2,2,1,2,1,4,1,2,4,1,1,1,8,8,0,1,2446294199184215
44c3d411b9d0,7,1,1,0,4,4,1,4,2,6,2,4,6,5,4,1,6,6,0,0,2449133979699293
7d9cf5e9ab13,7,1,0,0,6,6,6,6,6,7,6,6,10,7,7,1,9,9,0,0,2460155519603390
bed96b6743fa,7,2,0,0,2,2,2,2,1,4,1,2,4,3,3,1,11,11,0,0,2470398346370818
117bd0e19e2a,3,0,0,0,4,4,3,4,3,4,3,4,0,8,8,1,9,9,1,0,2471235465350114
d2a09753fb88,3,1,1,0,6,6,7,5,6,1,5,6,9,10,9,1,7,7,0,0,2485913292050663
de2e1a39a06a,7,0,1,0,10,10,10,10,11,8,11,10,11,7,7,1,11,11,0,0,2490662013040967
4e9a08ea6a04,3,0,0,0,4,4,3,3,3,2,3,4,10,9,9,1,7,7,0,0,2490717901022908
ae58d21b0db5,7,2,0,0,3,3,3,2,2,4,2,3,11,10,10,1,4,4,1,0,2493032905607655
7b281033e46b,3,2,1,0,10,9,8,9,8,9,9,10,8,4,4,1,11,11,0,0,2503206010616379
043b694d9c5e,7,1,0,0,4,4,3,3,3,5,3,4,1,7,7,1,7,7,0,0,2507432435532916
5a95829744b6,3,0,1,0,7,7,7,7,7,5,7,7,9,5,5,1,7,7,0,0,2508352402622452
6d697f14bc8e,7,1,0,0,9,9,9,9,10,8,9,9,7,6,6,1,9,9,0,0,2510048949968646
724c5ce66e47,3,0,0,0,2,2,2,1,1,1,1,2,10,3,3,1,11,10,0,0,2518770467493048
75ed4952b7fc,7,1,0,0,7,7,8,7,10,7,10,7,3,6,6,1,11,10,0,0,2522711366576176
56c9efc58838,7,1,0,0,8,7,7,8,7,8,7,8,7,3,3,1,8,8,0,0,2535155787163467
ef34da8c2c0d,7,1,1,0,3,4,5,4,4,4,4,3,0,10,10,1,9,9,0,0,2546184430635477
ec691497ec28,3,0,1,0,7,8,8,7,7,8,7,7,3,4,4,1,2,2,0,0,2546699885670163
caf2a2a8004c,7,0,1,0,11,11,10,11,10,11,11,11,9,4,4,1,5,5,0,0,2551355453549382
bed96b6743fa,3,2,0,0,2,2,2,2,1,4,1,2,3,2,2,1,4,4,0,0,2553311473741440
fd98e5d506f4,3,0,0,0,5,6,5,5,5,3,5,5,0,7,7,1,3,3,0,0,2555488344623671
e0b4f7b875db,7,0,0,0,1,0,1,2,3,1,3,1,6,1,1,1,3,3,0,0,2583800451635626
7b281033e46b,7,0,0,0,8,8,10,8,9,9,8,8,1,7,7,1,2,2,1,1,2585987306209254
88c5daebbe7a,7,1,0,0,5,5,5,5,4,3,4,5,11,9,10,1,6,6,1,0,2586039555078404
e0b4f7b875db,7,0,1,0,1,4,6,2,4,1,4,1,0,11,11,1,5,5,0,0,2587562973372469
75ed4952b7fc,3,0,0,0,9,9,9,10,10,9,10,9,3,6,6,1,11,10,0,0,2588742931370829
1404ea258012,7,2,0,0,11,11,11,11,11,11,11,11,2,6,6,1,9,9,0,0,2590610995637881
89606b98d91b,3,1,0,0,9,9,7,9,9,10,9,9,7,2,2,1,2,2,0,0,2612604824027069
75ed4952b7fc,3,1,0,0,7,8,8,8,9,8,8,7,2,6,6,1,2,2,0,0,2621723506332625
df7628a2379b,7,1,1,0,1,2,4,1,2,1,2,1,6,11,11,1,8,8,0,0,2622361592462663
75ed4952b7fc,7,1,0,0,7,7,4,7,7,7,7,7,3,2,2,1,5,5,0,0,2639028291288116
117bd0e19e2a,3,1,1,0,5,5,5,5,5,2,5,5,0,9,9,1,6,6,0,0,2654175878759716
56c9efc58838,7,0,0,0,8,8,9,7,8,8,8,8,5,6,6,1,0,0,1,0,2656115338947347
89606b98d91b,7,0,0,0,9,9,10,10,10,10,10,9,2,6,6,1,8,8,0,0,2657557389918828
d2a09753fb88,7,0,0,0,5,5,5,5,5,5,5,5,9,10,10,1,11,10,0,0,2671806806545766
117bd0e19e2a,3,2,1,0,5,5,5,5,5,6,5,5,10,7,7,1,9,9,0,0,2672725218801863
ec691497ec28,3,1,0,0,7,7,7,7,7,8,7,7,8,3,3,1,2,2,1,1,2673210661516812
e0b4f7b875db,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,4,4,1,0,2693756306807331
72e6d542f7e1,7,1,0,0,11,11,11,11,10,11,11,11,1,5,5,1,8,8,0,1,2695660533176240
fd98e5d506f4,7,1,0,0,5,5,6,5,6,3,5,5,11,11,11,1,4,4,0,0,2712389448079851
ec691497ec28,3,2,0,0,8,8,5,8,7,8,7,8,7,2,2,1,8,8,0,0,2721591811925861
b64df5bf243d,3,0,0,0,1,1,1,1,1,2,1,1,6,1,1,1,4,4,0,0,2734567701304570
ef34da8c2c0d,3,1,1,0,3,5,5,4,4,4,4,3,0,10,10,1,9,9,0,0,2735625048361786
72e6d542f7e1,3,0,1,0,11,11,11,11,11,11,11,11,2,5,5,1,4,3,0,0,2737537904695040
caf2a2a8004c,7,2,0,0,11,10,11,11,11,11,11,11,8,5,5,1,7,7,0,0,2739605611715294
1ef64aab5c17,7,0,0,0,10,10,8,10,10,10,10,10,6,2,2,1,6,6,0,0,2755966390488399
117bd0e19e2a,7,2,1,0,4,5,7,5,6,3,5,4,0,11,11,1,2,2,0,0,2761702831756159
56c9efc58838,7,0,1,0,8,8,6,8,4,8,7,8,7,1,1,1,3,2,0,0,2768650181065433
df7628a2379b,3,0,1,0,2,2,2,2,2,1,2,2,11,8,8,1,9,9,0,0,2778668388174695
748d7819e37e,7,1,1,0,1,1,1,1,2,2,2,1,6,1,1,1,4,4,0,0,2783089451931346
043b694d9c5e,3,0,0,0,5,4,5,4,4,4,4,5,11,9,8,1,8,8,0,0,2783934969738564
44451e6362f6,3,1,1,0,6,5,6,5,6,1,5,6,6,7,6,1,1,1,0,0,2801219942804105
88c5daebbe7a,7,2,0,0,6,5,7,5,5,5,5,6,9,9,9,1,4,4,1,0,2819683958396540
043b694d9c5e,3,1,0,0,1,3,5,3,3,1,3,1,6,9,11,1,0,0,0,0,2832522786143564
1ef64aab5c17,7,1,1,0,10,10,8,10,8,10,9,10,5,2,2,1,6,6,0,0,2836873180455468
89606b98d91b,7,0,0,0,10,10,8,10,8,10,9,10,8,2,2,1,5,5,0,0,2848952991411930
bed96b6743fa,7,2,0,0,2,2,2,2,1,4,1,2,3,2,2,1,11,10,0,0,2857040657055414
117bd0e19e2a,3,1,0,0,5,5,5,4,5,2,5,5,8,10,10,1,0,0,1,0,2860087103750106
b64df5bf243d,3,2,0,0,1,1,1,1,1,2,1,1,6,1,1,1,8,8,0,0,2868967642295103
b7c0806de860,3,0,0,0,9,9,8,8,9,7,8,9,9,5,5,1,8,8,0,0,2875659223535952
4e9a08ea6a04,3,0,1,0,1,1,2,3,3,1,3,1,6,9,10,1,0,0,1,0,2878454899587610
44451e6362f6,7,0,1,0,5,4,4,4,3,5,4,5,11,9,9,1,7,7,0,0,2890732460859945
caf2a2a8004c,3,0,0,0,11,11,11,11,11,11,11,11,2,4,4,1,2,2,0,0,2892200731864374
7b281033e46b,7,1,1,0,9,9,9,8,8,9,8,9,10,6,6,1,2,2,1,0,2905126165625228
95b9d4fe1271,3,2,1,0,2,2,1,2,1,4,1,2,4,1,1,1,11,10,1,0,2908527053111817
89606b98d91b,3,1,0,0,10,10,9,9,9,9,9,10,9,4,4,1,11,10,0,0,2918964002889033
1ef64aab5c17,7,1,0,0,9,9,7,9,8,10,8,9,7,2,2,1,6,6,0,0,2920446445392855
de2e1a39a06a,3,0,1,0,7,7,6,7,7,7,7,7,10,4,4,1,4,4,0,0,2922769923027142
7b281033e46b,7,0,0,0,8,9,9,8,8,9,8,8,2,5,5,1,1,1,1,0,2927492198582791
e0b4f7b875db,3,0,0,0,5,2,4,1,2,1,3,5,11,9,6,1,6,6,0,1,2928711982375577
54bdd761dc96,3,0,0,0,7,7,7,7,8,7,8,7,4,2,2,1,0,0,0,0,2937280170144754
5a95829744b6,7,0,0,0,5,6,7,6,7,6,6,5,0,8,8,1,0,0,1,0,2941415668407464
de2e1a39a06a,7,1,1,0,6,6,3,6,4,7,6,6,2,5,5,1,7,7,1,0,3007913168164265
ec691497ec28,7,1,1,0,8,8,8,7,7,8,7,8,9,3,3,1,5,4,0,0,3011259163706916
bed96b6743fa,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,7,7,1,0,3025076537967535
6d697f14bc8e,3,1,0,0,10,10,9,10,9,10,10,10,3,4,4,1,7,7,0,0,3031644076386958
117bd0e19e2a,3,0,0,0,6,6,6,4,6,2,5,6,2,9,9,1,7,7,0,0,3043629482983660
1404ea258012,7,0,0,0,11,11,11,10,11,10,11,11,4,7,7,1,1,0,1,0,3044778482879363
56c9efc58838,7,0,1,0,7,7,4,7,7,8,7,7,4,2,2,1,9,10,1,0,3053178201067860
748d7819e37e,3,2,1,0,1,1,1,0,0,2,0,1,7,1,1,1,9,9,1,0,3059754121734947
1404ea258012,7,0,0,0,10,10,11,10,11,10,10,10,3,8,8,1,11,11,1,0,3068695017981337
043b694d9c5e,7,2,0,0,3,3,2,3,2,5,2,3,10,7,7,1,5,5,0,0,3083022798451021
ecaee3d1008f,7,0,0,0,1,1,1,1,2,2,1,1,4,2,2,1,2,2,0,0,3087182015139481
ec691497ec28,3,2,0,0,8,8,5,8,7,9,7,8,7,2,2,1,6,6,0,0,3088358535887083
6d697f14bc8e,7,2,0,0,8,9,9,9,8,9,9,8,2,6,6,1,11,10,0,1,3102879039960225
44c3d411b9d0,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,3107913644252077
de2e1a39a06a,7,0,1,0,6,6,4,6,5,6,5,6,2,6,6,1,8,8,1,0,3113986751054514
5a95829744b6,7,1,0,0,6,7,7,6,7,5,6,6,0,9,9,1,7,7,1,0,3126576631833721
117bd0e19e2a,3,0,0,0,5,2,5,2,4,3,4,5,11,10,10,1,6,6,1,0,3168283102706007
4e9a08ea6a04,3,2,0,0,5,4,5,5,4,2,4,5,10,11,11,1,4,4,0,0,3186236844867324
25827051ce85,7,2,1,0,11,11,11,11,11,10,11,11,10,6,6,1,3,3,0,0,3186300690899600
ec691497ec28,7,1,0,0,8,8,8,8,7,8,7,8,9,3,3,1,11,10,0,0,3197826635805019
44c3d411b9d0,7,1,0,0,2,1,2,1,2,1,2,2,3,4,4,1,6,6,0,0,3205914341350173
de2e1a39a06a,3,1,0,0,5,5,3,6,4,6,5,5,9,3,3,1,8,8,1,0,3208199864528421
609de232a4d4,7,0,0,0,6,6,5,6,6,6,6,6,11,9,9,1,7,7,0,0,3219443303524878
df7628a2379b,3,1,1,0,1,0,1,1,2,1,2,1,6,1,1,1,2,1,1,0,3222934247933507
1404ea258012,3,2,0,0,11,11,11,11,11,11,11,11,9,6,6,1,4,4,0,0,3244032594629948
44451e6362f6,3,0,0,0,4,5,6,4,5,5,4,4,0,11,11,1,5,5,0,0,3251411519039813
44c3d411b9d0,3,0,1,0,4,4,1,4,0,6,2,4,6,1,1,1,11,11,0,0,3270368319504326
406ae854b991,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,3280351076275749
de2e1a39a06a,7,1,0,0,9,8,10,8,10,7,10,9,11,7,7,1,11,11,0,0,3282531052972778
ec691497ec28,7,0,0,0,8,8,6,8,7,9,8,8,7,2,2,1,6,6,0,0,3286557965534483
89606b98d91b,7,2,1,0,9,9,8,9,7,9,8,9,2,4,4,1,2,2,1,0,3303292657521007
609de232a4d4,7,0,0,0,4,6,6,5,5,6,5,4,0,9,9,1,8,8,0,1,3317747056188383
1404ea258012,3,1,0,0,11,11,11,11,11,11,11,11,8,6,6,1,6,6,0,0,3320942580241112
44c3d411b9d0,3,1,0,0,4,4,1,4,2,6,2,4,6,1,1,1,6,6,0,0,3323330770595375
7b281033e46b,7,1,1,0,9,9,10,9,9,9,9,9,8,6,6,1,7,7,0,0,3331847889703801
72e6d542f7e1,7,2,0,0,11,11,11,11,10,11,11,11,1,4,4,1,5,5,0,0,3334414198138745
7d9cf5e9ab13,3,2,0,0,7,6,6,6,6,7,6,7,9,7,8,1,7,7,0,0,3359397801760245
406ae854b991,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,1,3361570725336126
de2e1a39a06a,3,2,0,0,7,7,4,7,8,7,7,7,4,3,3,1,6,6,0,0,3368430237553818
609de232a4d4,3,2,0,0,3,3,3,4,3,5,4,3,11,9,8,1,7,7,1,1,3377643241253551
caf2a2a8004c,7,2,0,0,11,11,10,11,10,11,11,11,8,4,4,1,4,4,0,0,3387382750876940
7d9cf5e9ab13,3,1,0,0,5,6,6,6,5,6,6,5,2,7,7,1,11,10,1,1,3404179898643868
44451e6362f6,3,1,0,0,4,5,5,5,5,6,5,4,0,9,9,1,9,9,0,0,3406316950527776
95b9d4fe1271,3,2,0,0,2,2,2,2,1,4,1,2,7,2,2,1,4,4,0,1,3426568672397159
25827051ce85,7,1,1,0,11,11,11,11,11,11,11,11,10,6,7,1,11,10,1,0,3430096113247124
748d7819e37e,7,1,0,0,1,1,1,1,3,2,3,1,7,1,1,1,7,7,0,0,3435423103234728
88c5daebbe7a,7,2,1,0,5,5,6,5,4,5,4,5,3,10,11,1,1,1,0,0,3441613007661456
56c9efc58838,3,0,1,0,8,8,4,7,5,8,7,8,4,1,1,1,2,2,1,0,3441966738231990
ef34da8c2c0d,3,0,1,0,6,5,6,4,5,4,5,6,10,11,11,1,1,1,0,0,3442734744086530
406ae854b991,3,1,0,0,1,1,1,0,1,1,1,1,3,2,2,1,0,0,0,0,3443696171062799
54bdd761dc96,7,0,1,0,4,4,4,7,9,6,8,4,10,9,9,1,9,9,0,0,3474075204076759
ef34da8c2c0d,7,1,0,0,6,6,4,5,6,3,5,6,4,6,6,1,3,3,0,0,3476957955142892
88c5daebbe7a,7,2,0,0,5,5,4,5,4,6,5,5,2,8,8,1,1,1,0,0,3491304309433044
de2e1a39a06a,3,2,1,0,7,7,7,7,7,7,7,7,2,5,5,1,4,4,0,0,3510319873277255
89606b98d91b,3,0,0,0,9,10,11,10,11,9,10,9,2,7,7,1,3,3,0,0,3519034500594913
44451e6362f6,3,1,1,0,5,6,5,5,5,4,4,5,0,6,7,1,4,4,0,0,3521022648433942
95b9d4fe1271,3,0,0,0,2,2,2,2,1,4,2,2,3,2,2,1,4,4,0,0,3524422237912425
1ef64aab5c17,3,2,0,0,10,10,4,10,8,10,10,10,6,1,1,1,3,3,0,0,3536322883559175
ec691497ec28,3,2,0,0,8,8,6,8,8,8,8,8,6,1,1,1,8,8,0,0,3536957878207022
44c3d411b9d0,7,2,0,0,1,1,2,1,2,1,2,1,0,6,6,1,11,11,0,0,3543893780956148
fd98e5d506f4,7,0,1,0,3,2,3,2,3,3,3,3,11,10,10,1,7,7,1,0,3552055885490750
4e9a08ea6a04,3,2,0,0,3,3,3,4,4,4,4,3,11,9,9,1,2,2,0,0,3559265795695095
6d697f14bc8e,3,2,1,0,10,10,9,10,10,9,10,10,9,4,4,1,4,4,0,0,3563289444540219
1ef64aab5c17,3,1,1,0,8,8,4,8,8,8,7,8,4,1,1,1,1,1,1,0,3578731783168118
ecaee3d1008f,3,0,1,0,2,1,2,0,1,1,1,2,11,4,4,1,11,11,0,1,3593220354808917
88c5daebbe7a,7,1,0,0,5,6,4,5,5,6,5,5,2,7,7,1,9,9,0,0,3613520875918583
724c5ce66e47,3,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,8,8,1,0,3618378184345324
b7c0806de860,3,2,0,0,9,9,9,9,9,9,9,9,9,6,6,1,0,0,0,1,3631892939995905
1404ea258012,7,1,0,0,11,11,11,11,11,10,11,11,4,6,7,1,8,8,0,0,3637107312297410
44451e6362f6,3,2,0,0,3,4,6,3,4,3,4,3,11,10,11,1,1,1,1,0,3640849056297468
117bd0e19e2a,3,2,0,0,5,4,4,4,4,3,3,5,10,10,10,1,0,0,0,0,3645352449315218
88c5daebbe7a,7,2,0,0,5,5,4,4,5,2,5,5,11,10,10,1,6,6,1,0,3647138448733299
95b9d4fe1271,7,2,0,0,5,5,7,5,7,5,6,5,0,10,9,1,3,3,0,1,3678680395840487
b7c0806de860,3,0,0,0,9,9,9,9,9,9,9,9,9,5,5,1,4,4,0,0,3680511132820103
df7628a2379b,3,1,0,0,2,2,2,2,3,1,3,2,4,6,6,1,8,8,0,0,3693734467192552
1404ea258012,3,1,1,0,11,11,11,11,11,11,11,11,11,6,6,1,6,6,0,0,3694101356547243
caf2a2a8004c,7,0,0,0,11,11,10,11,11,11,11,11,4,2,2,1,3,3,0,0,3695906298708052
b7c0806de860,3,1,1,0,9,9,9,9,9,9,9,9,8,4,5,1,1,1,0,0,3696661165734652
5a95829744b6,3,1,0,0,7,7,7,6,7,6,6,7,9,7,7,1,5,5,0,0,3699610551812611
609de232a4d4,7,0,1,0,6,6,5,6,4,7,6,6,10,8,8,1,11,11,0,0,3701129742829872
7b281033e46b,7,0,0,0,9,8,8,8,7,9,8,9,10,5,4,1,8,8,1,0,3704505454732434
89606b98d91b,7,0,0,0,10,9,10,8,9,9,9,10,11,7,6,1,2,2,1,1,3708164984938400
609de232a4d4,7,2,0,0,4,5,4,5,4,6,4,4,0,9,9,1,0,0,1,1,3710294822848690
ec691497ec28,3,0,1,0,7,7,7,7,6,8,7,7,4,3,3,1,1,1,1,0,3729988814495487
ef34da8c2c0d,3,0,0,0,5,5,7,5,6,3,5,5,0,11,11,1,3,3,0,0,3741091161029471
406ae854b991,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,1,0,3752455787143248
117bd0e19e2a,3,0,1,0,4,6,7,6,6,6,6,4,0,10,10,1,2,2,0,0,3759512834439635
89606b98d91b,3,2,0,0,10,10,10,10,10,10,10,10,3,5,5,1,3,3,0,0,3764874150347327
ef34da8c2c0d,3,2,0,0,4,5,6,4,5,3,4,4,0,11,11,1,4,4,0,0,3770368535865871
043b694d9c5e,3,0,0,0,3,4,4,3,3,4,3,3,2,9,9,1,3,3,0,1,3771211519655308
df7628a2379b,7,0,0,0,1,1,2,1,2,1,1,1,4,7,7,1,11,11,1,0,3787023178887988
ae58d21b0db5,7,0,0,0,5,4,4,4,5,4,6,5,11,7,8,1,8,8,0,0,3791439947976390
75ed4952b7fc,7,1,0,0,6,6,3,7,6,7,6,6,2,3,4,1,6,6,1,0,3799060238282528
7d9cf5e9ab13,3,1,0,0,6,6,7,6,6,7,6,6,0,7,7,1,8,8,0,0,3822365244504235
caf2a2a8004c,7,1,1,0,10,10,10,10,10,11,10,10,4,4,4,1,11,11,1,0,3827053823778898
6d697f14bc8e,3,1,0,0,9,9,10,10,9,9,9,9,11,7,7,1,4,4,0,0,3829684171553094
